 4.458e+02 1.303e+02 2.494e+02 2.650e+02 1.506e+02 1.096e+02 1.027e+02 5.307e+01 4.472e+01 3.794e+01 4.724e+00 2.691e+00 8.572e+00 8.655e+00
 4.920e+02 1.464e+02 3.197e+02 2.718e+02 1.667e+02 1.343e+02 9.556e+01 7.385e+01 5.550e+01 4.649e+01 3.922e+00 3.664e+00 1.194e+01 2.382e+01
 4.428e+02 1.202e+02 2.796e+02 2.197e+02 1.314e+02 1.103e+02 9.557e+01 6.590e+01 4.801e+01 3.950e+01 4.413e+00 2.880e+00 9.774e+00 1.544e+01
 3.702e+02 1.257e+02 2.448e+02 2.296e+02 1.614e+02 1.138e+02 8.211e+01 6.174e+01 3.588e+01 3.813e+01 4.461e+00 2.362e+00 7.567e+00 9.432e+00
 5.283e+02 9.425e+01 2.580e+02 2.197e+02 1.591e+02 1.257e+02 7.319e+01 6.770e+01 3.398e+01 4.869e+01 4.797e+00 2.364e+00 8.652e+00 1.276e+01
 3.167e+02 9.548e+01 2.065e+02 1.767e+02 1.271e+02 1.081e+02 7.559e+01 5.454e+01 4.247e+01 2.962e+01 3.062e+00 2.616e+00 7.688e+00 1.503e+01
 5.257e+02 1.041e+02 3.024e+02 2.093e+02 1.249e+02 1.145e+02 8.512e+01 6.664e+01 5.051e+01 4.788e+01 5.647e+00 2.788e+00 9.692e+00 1.426e+01
 4.118e+02 1.173e+02 2.629e+02 1.887e+02 1.460e+02 9.383e+01 7.752e+01 5.509e+01 4.089e+01 4.147e+01 3.441e+00 2.741e+00 7.371e+00 1.460e+01
 4.613e+02 1.680e+02 3.027e+02 2.427e+02 1.732e+02 1.090e+02 9.281e+01 5.531e+01 5.542e+01 4.556e+01 3.929e+00 2.238e+00 9.678e+00 1.084e+01
 4.856e+02 1.175e+02 2.322e+02 2.310e+02 1.404e+02 1.145e+02 7.560e+01 5.535e+01 4.744e+01 4.003e+01 3.763e+00 2.778e+00 9.313e+00 1.107e+01
 4.571e+02 1.148e+02 2.437e+02 1.703e+02 1.569e+02 1.228e+02 8.423e+01 6.413e+01 4.273e+01 3.496e+01 2.723e+00 2.808e+00 6.987e+00 9.278e+00
 5.691e+02 9.727e+01 3.229e+02 2.306e+02 1.520e+02 9.771e+01 7.111e+01 5.661e+01 3.094e+01 3.322e+01 3.519e+00 1.873e+00 5.610e+00 9.586e+00
 4.723e+02 1.501e+02 2.906e+02 2.039e+02 1.460e+02 9.691e+01 8.975e+01 5.883e+01 4.078e+01 4.506e+01 4.839e+00 3.062e+00 6.567e+00 7.585e+00
 4.961e+02 1.425e+02 2.731e+02 2.108e+02 1.435e+02 1.274e+02 7.540e+01 5.669e+01 5.312e+01 3.603e+01 4.629e+00 3.374e+00 8.070e+00 1.130e+01
 3.842e+02 9.290e+01 3.277e+02 2.133e+02 1.619e+02 1.290e+02 8.172e+01 6.788e+01 4.603e+01 5.110e+01 4.507e+00 2.422e+00 1.142e+01 2.151e+01
 3.118e+02 1.373e+02 2.006e+02 2.143e+02 1.462e+02 9.168e+01 8.401e+01 5.470e+01 3.814e+01 2.909e+01 3.412e+00 1.564e+00 6.336e+00 6.378e+00
 4.408e+02 1.264e+02 2.673e+02 2.257e+02 1.794e+02 9.672e+01 7.037e+01 6.437e+01 3.239e+01 4.407e+01 5.018e+00 2.932e+00 6.994e+00 1.249e+01
 4.673e+02 1.303e+02 2.765e+02 2.071e+02 1.486e+02 1.312e+02 8.247e+01 5.958e+01 5.357e+01 3.150e+01 4.281e+00 2.666e+00 8.995e+00 1.277e+01
 5.864e+02 1.128e+02 3.189e+02 2.255e+02 1.623e+02 1.211e+02 6.625e+01 6.992e+01 3.987e+01 3.464e+01 4.161e+00 2.175e+00 5.011e+00 7.444e+00
 4.002e+02 1.043e+02 2.636e+02 2.129e+02 1.236e+02 1.199e+02 7.775e+01 5.702e+01 3.943e+01 3.290e+01 2.563e+00 2.309e+00 6.489e+00 6.842e+00
 3.657e+02 1.264e+02 2.496e+02 2.121e+02 1.281e+02 9.708e+01 6.483e+01 6.081e+01 3.394e+01 2.448e+01 3.218e+00 1.412e+00 5.090e+00 6.795e+00
 5.549e+02 1.376e+02 3.596e+02 2.601e+02 1.653e+02 1.092e+02 6.816e+01 6.796e+01 4.003e+01 3.710e+01 3.856e+00 1.561e+00 9.731e+00 1.246e+01
 5.275e+02 1.077e+02 3.135e+02 2.538e+02 1.631e+02 1.245e+02 7.062e+01 7.142e+01 3.689e+01 4.032e+01 3.417e+00 2.326e+00 7.265e+00 8.340e+00
 3.156e+02 8.212e+01 2.461e+02 1.928e+02 1.238e+02 8.703e+01 6.238e+01 4.430e+01 5.138e+01 3.565e+01 2.655e+00 2.749e+00 7.555e+00 1.099e+01
 4.394e+02 1.094e+02 2.842e+02 2.528e+02 1.515e+02 9.217e+01 6.664e+01 4.816e+01 3.598e+01 3.187e+01 4.286e+00 2.286e+00 6.441e+00 8.963e+00
 3.911e+02 1.104e+02 2.846e+02 2.088e+02 1.646e+02 1.102e+02 6.906e+01 5.013e+01 4.454e+01 3.353e+01 2.676e+00 2.657e+00 7.836e+00 8.993e+00
 3.958e+02 1.528e+02 2.913e+02 1.987e+02 1.671e+02 1.149e+02 8.989e+01 7.048e+01 5.764e+01 4.383e+01 3.516e+00 4.251e+00 1.276e+01 2.198e+01
 5.117e+02 1.238e+02 3.059e+02 2.621e+02 1.911e+02 9.538e+01 8.066e+01 6.691e+01 4.351e+01 3.745e+01 4.421e+00 2.616e+00 8.231e+00 1.706e+01
 3.168e+02 9.090e+01 2.074e+02 1.276e+02 1.394e+02 8.474e+01 6.246e+01 4.125e+01 3.270e+01 2.964e+01 2.944e+00 2.668e+00 5.702e+00 8.331e+00
